"configuration","problem","model","data_file","status","time","run","objective"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_ft10.dzn","","31.45","raw","0"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_ft10.dzn","","31.64","raw","0"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la02.dzn","","10.12","raw","75"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la02.dzn","","10.18","raw","75"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_swv09.dzn","","608.29","raw","4845"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_swv09.dzn","","608.41","raw","4845"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_la06.dzn","","9.07","raw","67"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_la06.dzn","","9.08","raw","67"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_orb03.dzn","","31.11","raw","69"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_orb03.dzn","","31.3","raw","69"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_la38.dzn","","74.39","raw","0"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_la38.dzn","","74.9","raw","0"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_la02.dzn","","11.32","raw","75"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_la02.dzn","","11.38","raw","75"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_orb04.dzn","","24.3","raw","10"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_orb04.dzn","","24.49","raw","10"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_abz9.dzn","","60.62","raw","26"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_abz9.dzn","","61.03","raw","26"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_orb08.dzn","","8.75","raw","0"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_orb08.dzn","","8.76","raw","0"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_la19.dzn","","21.61","raw","18"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_la19.dzn","","21.77","raw","18"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_abz9.dzn","","64.209999","raw","26"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_abz9.dzn","","64.65","raw","26"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la18.dzn","","25.74","raw","0"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la18.dzn","","25.9","raw","0"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_swv07.dzn","","207.19","raw","24"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_swv07.dzn","","208.21","raw","24"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_la29.dzn","","125.92","raw","27"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_la29.dzn","","126.38","raw","27"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_la21.dzn","","77.08","raw","167"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_la21.dzn","","77.38","raw","167"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_la24.dzn","","72.64","raw","58"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_la24.dzn","","72.65","raw","58"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_la16.dzn","","23.99","raw","49"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_la16.dzn","","24.16","raw","49"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la36.dzn","","79.49","raw","0"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la36.dzn","","80.0","raw","0"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_orb02.dzn","","27.38","raw","116"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_orb02.dzn","","27.55","raw","116"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_la36.dzn","","76.87","raw","0"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_la36.dzn","","77.45","raw","0"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_la32.dzn","","748.96","raw","31080"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_la32.dzn","","753.07","raw","31080"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_la03.dzn","","11.13","raw","101"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_la03.dzn","","11.18","raw","101"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_la03.dzn","","1.1","raw","101"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_la03.dzn","","1.1","raw","101"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_swv03.dzn","","118.76","raw","281"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_swv03.dzn","","119.31","raw","281"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la12.dzn","","48.22","raw","46"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la12.dzn","","48.39","raw","46"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_la27.dzn","","100.67","raw","283"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_la27.dzn","","101.16","raw","283"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_la27.dzn","","151.65","raw","283"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_la27.dzn","","152.14","raw","283"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_la29.dzn","","86.73","raw","27"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_la29.dzn","","87.19","raw","27"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_orb02.dzn","","23.63","raw","116"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_orb02.dzn","","23.8","raw","116"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_abz8.dzn","","69.28","raw","3"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_abz8.dzn","","69.7","raw","3"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_orb05.dzn","","22.28","raw","183"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_orb05.dzn","","22.45","raw","183"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_la09.dzn","","29.63","raw","210"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_la09.dzn","","29.75","raw","210"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_la34.dzn","","376.89","raw","224"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_la34.dzn","","377.79","raw","224"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_swv04.dzn","","133.11","raw","214"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_swv04.dzn","","133.71","raw","214"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la11.dzn","","56.14","raw","165"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la11.dzn","","56.34","raw","165"
